Date,Open,High,Low,Close,Adj Close,Volume
2021-08-16,444.529999,447.109985,442.869995,446.970001,442.607788,73740000
2021-08-17,444.239990,444.959991,440.850006,444.040009,439.706421,92673900
2021-08-18,442.959991,444.630005,438.920013,439.179993,434.893829,89351900
2021-08-19,436.269989,441.140015,436.119995,439.859985,435.567169,92812200
2021-08-20,440.230011,443.709991,439.709991,443.359985,439.032990,72008700
2021-08-23,445.160004,448.230011,443.440002,447.260010,442.894989,54973000
2021-08-24,447.970001,448.540009,447.420013,447.970001,443.598022,38744700
2021-08-25,448.170013,449.459991,447.769989,448.910004,444.528870,40529700
2021-08-26,448.609985,448.859985,446.160004,446.260010,441.904755,57829600
2021-08-27,447.119995,450.649994,447.059998,450.250000,445.855804,77235100
2021-08-30,450.970001,453.070007,450.709991,452.230011,447.816467,48357400
2021-08-31,452.130005,452.489990,450.920013,451.559998,447.153015,59300200
2021-09-01,452.559998,453.109985,451.549988,451.799988,447.390656,48721400
2021-09-02,453.320007,454.049988,451.910004,453.190002,448.767090,42501000
2021-09-03,451.980011,453.630005,451.549988,453.079987,448.658142,47170500
2021-09-07,452.709991,452.809998,450.739990,451.459991,447.053955,51671500
2021-09-08,450.890015,451.670013,448.859985,450.910004,446.509338,56181900
2021-09-09,450.700012,452.570007,448.720001,448.980011,444.598206,57970400
2021-09-10,451.040009,451.489990,445.309998,445.440002,441.092743,89948200
2021-09-13,448.640015,448.920013,444.109985,446.579987,442.221619,83738600
2021-09-14,448.119995,448.339996,443.220001,444.170013,439.835114,78197100
2021-09-15,444.619995,448.410004,443.440002,447.880005,443.508911,78792200
2021-09-16,447.320007,448.359985,444.019989,447.170013,442.805847,77786700
2021-09-17,444.920013,445.369995,441.019989,441.399994,438.492432,118425000
2021-09-20,434.880005,436.559998,428.859985,434.040009,431.180939,166445500
2021-09-21,436.529999,437.910004,433.070007,433.630005,430.773651,92526100
2021-09-22,436.049988,440.029999,433.750000,437.859985,434.975739,102350100
2021-09-23,439.850006,444.890015,439.600006,443.179993,440.260712,76396000
2021-09-24,441.440002,444.670013,441.209991,443.910004,440.985931,62094800
2021-09-27,442.809998,444.049988,441.899994,442.640015,439.724304,61371100
2021-09-28,439.690002,440.040009,432.940002,433.720001,430.863037,130436300
2021-09-29,435.190002,437.040009,433.850006,434.450012,431.588226,82329200
2021-09-30,436.019989,436.769989,428.779999,429.140015,426.313232,140506000
2021-10-01,430.980011,436.029999,427.230011,434.239990,431.379639,129240100
2021-10-04,433.000000,433.959991,426.359985,428.640015,425.816528,128570000
2021-10-05,430.239990,435.489990,429.390015,433.100006,430.247131,90682500
2021-10-06,429.269989,435.119995,427.540009,434.899994,432.035278,113032200
2021-10-07,438.390015,441.679993,438.200012,438.660004,435.770508,72437500
2021-10-08,439.480011,439.890015,437.190002,437.859985,434.975739,74557400
2021-10-11,437.160004,440.260010,434.619995,434.690002,431.826660,65233300
2021-10-12,435.670013,436.100006,432.779999,433.619995,430.763702,71181200
2021-10-13,434.709991,436.049988,431.540009,435.179993,432.313416,72974000
2021-10-14,439.079987,442.660004,438.579987,442.500000,439.585205,70236800
2021-10-15,444.750000,446.260010,444.089996,445.869995,442.932983,66260200
2021-10-18,443.970001,447.549988,443.269989,447.190002,444.244324,62213200
2021-10-19,448.920013,450.709991,448.269989,450.640015,447.671600,46996800
2021-10-20,451.130005,452.730011,451.010010,452.410004,449.429932,49571600
2021-10-21,451.769989,453.829987,451.309998,453.589996,450.602173,41305400
2021-10-22,453.130005,454.670013,451.049988,453.119995,450.135254,58845100
2021-10-25,454.279999,455.899994,452.390015,455.549988,452.549255,45214500
2021-10-26,457.200012,458.489990,455.559998,455.959991,452.956543,56075100
2021-10-27,456.450012,457.160004,453.859985,453.940002,450.949860,72438000
2021-10-28,455.459991,458.399994,455.450012,458.320007,455.300995,51437900
2021-10-29,455.869995,459.559998,455.559998,459.250000,456.224854,70162400
2021-11-01,460.299988,460.700012,458.200012,460.040009,457.009674,48433600
2021-11-02,460.220001,462.230011,460.079987,461.899994,458.857391,48908400
2021-11-03,461.299988,465.149994,460.829987,464.720001,461.658844,52509800
2021-11-04,465.359985,467.000000,464.989990,466.910004,463.834442,52847100
2021-11-05,469.279999,470.649994,466.920013,468.529999,465.443756,66390600
2021-11-08,469.700012,470.230011,468.200012,468.929993,465.841095,50405200
2021-11-09,469.320007,469.570007,465.880005,467.380005,464.301331,51149100
2021-11-10,465.579987,467.380005,462.040009,463.619995,460.566071,69429700
2021-11-11,465.209991,465.290009,463.750000,463.769989,460.715088,34848500
2021-11-12,465.119995,467.859985,464.109985,467.269989,464.192017,53466700
2021-11-15,468.640015,468.809998,466.230011,467.429993,464.350983,46980500
2021-11-16,467.149994,470.489990,467.070007,469.279999,466.188812,48857500
2021-11-17,469.000000,469.190002,467.480011,468.140015,465.056335,47858300
2021-11-18,469.239990,470.010010,466.339996,469.730011,466.635864,50625600
2021-11-19,469.609985,470.940002,468.500000,468.890015,465.801392,57315600
2021-11-22,470.890015,473.540009,467.350006,467.570007,464.490082,72762000
2021-11-23,467.220001,469.100006,464.450012,468.190002,465.105988,73206500
2021-11-24,466.059998,469.570007,465.190002,469.440002,466.347748,61858800
2021-11-26,462.339996,463.899994,457.769989,458.970001,455.946747,112669600
2021-11-29,464.070007,466.559998,461.730011,464.600006,461.539642,86268800
2021-11-30,462.000000,464.029999,455.299988,455.559998,452.559204,148559600
2021-12-01,461.640015,464.670013,450.290009,450.500000,447.532501,131939200
2021-12-02,450.730011,459.070007,450.309998,457.399994,454.387054,127637800
2021-12-03,459.170013,460.299988,448.920013,453.420013,450.433289,137331600
2021-12-06,456.130005,460.790009,453.559998,458.790009,455.767914,98977500
2021-12-07,464.410004,468.880005,458.649994,468.279999,465.195404,95484700
2021-12-08,468.700012,470.000000,466.829987,469.519989,466.427216,72238800
2021-12-09,468.149994,469.630005,466.140015,466.350006,463.278107,61272600
2021-12-10,469.230011,470.899994,466.510010,470.739990,467.639160,77159800
2021-12-13,470.190002,470.559998,466.269989,466.570007,463.496674,87724700
2021-12-14,463.089996,465.739990,460.250000,463.359985,460.307800,97264100
2021-12-15,463.420013,470.859985,460.739990,470.600006,467.500122,116899300
2021-12-16,472.570007,472.869995,464.799988,466.450012,463.377441,116568600
2021-12-17,461.549988,464.739990,458.059998,459.869995,458.445770,135511600
2021-12-20,454.480011,455.399994,451.140015,454.980011,453.570953,107134800
2021-12-21,458.609985,463.209991,456.309998,463.059998,461.625916,69806300
2021-12-22,462.790009,467.809998,462.579987,467.690002,466.241577,58890200
2021-12-23,468.750000,472.190002,468.640015,470.600006,469.142548,56439700
2021-12-27,472.059998,477.309998,472.010010,477.260010,475.781921,56808600
2021-12-28,477.720001,478.809998,476.059998,476.869995,475.393127,47274600
2021-12-29,476.980011,478.559998,475.920013,477.480011,476.001251,54503000
2021-12-30,477.929993,479.000000,475.670013,476.160004,474.685333,55329000
2021-12-31,475.640015,476.859985,474.670013,474.959991,473.489044,65237400
2022-01-03,476.299988,477.850006,473.850006,477.709991,476.230530,72668200
2022-01-04,479.220001,479.980011,475.579987,477.549988,476.071014,71178700
2022-01-05,477.160004,477.980011,468.279999,468.380005,466.929443,104538900
2022-01-06,467.890015,470.820007,465.429993,467.940002,466.490784,86858900
2022-01-07,467.950012,469.200012,464.649994,466.089996,464.646515,85111600
2022-01-10,462.700012,465.739990,456.600006,465.510010,464.068329,119362000
2022-01-11,465.230011,469.850006,462.049988,469.750000,468.295197,74303100
2022-01-12,471.589996,473.200012,468.940002,471.019989,469.561249,67605400
2022-01-13,472.190002,472.880005,463.440002,464.529999,463.091339,91173100
2022-01-14,461.190002,465.089996,459.899994,464.720001,463.280762,95890900
2022-01-18,459.739990,459.959991,455.309998,456.489990,455.076233,109709100
2022-01-19,458.130005,459.609985,451.459991,451.750000,450.350922,109357600
2022-01-20,453.750000,458.739990,444.500000,446.750000,445.366425,122379700
2022-01-21,445.559998,448.059998,437.950012,437.980011,436.623596,202271200
2022-01-24,432.029999,440.380005,420.760010,439.839996,438.477814,251783900
2022-01-25,433.059998,439.720001,427.149994,434.470001,433.124451,167997300
2022-01-26,440.720001,444.040009,428.859985,433.380005,432.037842,186391100
2022-01-27,438.260010,441.589996,429.450012,431.239990,429.904449,149878300
2022-01-28,432.679993,442.000000,427.820007,441.950012,440.581299,164457400
2022-01-31,441.239990,450.279999,439.809998,449.910004,448.516632,152251400
